STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2601;19360113;-999;-999;-999;    5;   0.0;   1;    2.000;   0;   8.0;   4.7;  925.20;   -3.4;   99.00;    0.0;   -4.9;-999;eor
       2601;19360114;-999;-999;-999;    5;   0.8;   7;    1.200;   0;   5.0;   4.5;  926.00;   -4.1;   97.00;   -2.6;   -5.5;-999;eor
       2601;19360115;-999;-999;-999;    5;   0.0;   0;    5.000;   0;   4.7;   3.9;  924.80;   -4.6;   89.00;   -2.8;   -6.1;-999;eor
       2601;19360116;-999;-999;-999;    5;   4.7;   7;    0.000;   0;   6.0;   4.5;  913.20;   -3.4;   97.00;   -1.4;   -8.5;-999;eor
       2601;19360117;-999;-999;-999;    5;   7.6;   8;    0.000;   3;   8.0;   5.7;  898.40;   -0.6;   98.00;    1.5;   -2.0;-999;eor
       2601;19360118;-999;-999;-999;    5;   0.0;   0;    0.200;   4;   8.0;   4.4;  907.50;   -4.0;   97.00;   -0.9;   -6.0;-999;eor
       2601;19360119;-999;-999;-999;    5;   4.2;   8;    1.400;   4;   7.7;   4.5;  906.80;   -2.7;   91.00;   -1.3;   -4.6;-999;eor
       2601;19360120;-999;-999;-999;    5;   4.5;   1;    0.000;   5;   8.0;   7.6;  903.80;    3.2;  100.00;    4.2;   -2.8;-999;eor
       2601;19360121;-999;-999;-999;    5;   5.2;   7;    0.500;   0;   5.7;   5.7;  905.90;    0.2;   90.00;    4.5;   -1.0;-999;eor
       2601;19360122;-999;-999;-999;    5;   1.0;   7;    0.000;   2;   5.3;   5.2;  909.10;   -2.4;   98.00;   -0.5;   -3.1;-999;eor
       2601;19360123;-999;-999;-999;    5;   0.9;   7;    2.000;   3;   5.0;   4.8;  913.40;   -2.9;   96.00;   -2.1;   -4.8;-999;eor
       2601;19360124;-999;-999;-999;    5;   2.6;   1;    1.200;   4;   7.3;   4.7;  914.70;   -1.3;   85.00;    0.2;   -3.4;-999;eor
       2601;19360125;-999;-999;-999;    5;   0.3;   1;    0.000;   2;   5.3;   7.3;  909.40;    4.1;   91.00;    6.0;   -1.4;-999;eor
       2601;19360126;-999;-999;-999;    5;   2.0;   1;    2.700;   0;   6.0;   7.9;  909.10;    5.9;   83.00;    9.0;    4.6;-999;eor
       2601;19360127;-999;-999;-999;    5;   0.0;   0;    0.100;   0;   7.0;   6.8;  910.70;    1.7;   97.00;    4.8;    0.6;-999;eor
       2601;19360128;-999;-999;-999;    5;   1.4;   1;    0.000;   0;   8.0;   6.8;  913.60;    1.8;  100.00;    2.9;   -0.3;-999;eor
       2601;19360129;-999;-999;-999;    5;   2.7;   1;    0.000;   0;   7.7;   6.8;  904.70;    2.5;   94.00;    3.6;    0.0;-999;eor
       2601;19360130;-999;-999;-999;    5;   0.0;   1;    1.300;   0;   6.7;   6.1;  913.40;    0.8;   94.00;    3.6;    0.0;-999;eor
       2601;19360131;-999;-999;-999;    5;  11.8;   1;    0.000;   0;   7.7;   6.8;  905.50;    2.4;   99.00;    5.6;   -1.2;-999;eor
       2601;19360201;-999;-999;-999;    5;  11.4;   1;    0.000;   0;   8.0;   7.3;  902.80;    2.9;   99.00;    4.5;    2.3;-999;eor
       2601;19360202;-999;-999;-999;    5;   8.7;   8;    0.300;   0;   7.7;   6.7;  893.00;    1.0;   99.00;    3.6;    0.0;-999;eor
       2601;19360203;-999;-999;-999;    5;   1.3;   7;    0.000;   3;   7.7;   5.3;  902.60;   -2.2;   99.00;    0.6;   -3.5;-999;eor
       2601;19360204;-999;-999;-999;    5;   0.4;   7;    0.300;   4;   8.0;   4.4;  916.40;   -4.1;   99.00;   -2.5;   -5.3;-999;eor
       2601;19360205;-999;-999;-999;    5;   0.0;   0;    0.900;   4;   8.0;   4.3;  926.30;   -4.5;   98.00;   -3.4;   -5.8;-999;eor
       2601;19360206;-999;-999;-999;    5;   0.0;   0;    2.400;   4;   4.7;   3.6;  931.80;   -5.8;   88.00;   -3.8;   -7.2;-999;eor
       2601;19360207;-999;-999;-999;    5;   0.2;   7;    6.300;   4;   4.7;   3.1;  933.00;   -7.6;   88.00;   -6.1;   -9.5;-999;eor
       2601;19360208;-999;-999;-999;    5;   0.0;   0;    6.700;   4;   1.7;   3.5;  926.40;   -6.2;   89.00;   -4.4;   -9.2;-999;eor
       2601;19360209;-999;-999;-999;    5;   0.9;   7;    8.400;   4;   4.7;   4.0;  919.10;   -3.6;   85.00;    2.0;   -6.4;-999;eor
       2601;19360210;-999;-999;-999;    5;   0.0;   1;    7.100;   5;   2.3;   2.0;  921.90;  -11.4;   76.00;   -4.4;  -12.4;-999;eor
       2601;19360211;-999;-999;-999;    5;   0.0;   0;    6.800;   5;   3.3;   1.5;  919.60;   -8.9;   49.00;   -6.9;  -13.7;-999;eor
       2601;19360212;-999;-999;-999;    5;   0.0;   0;    8.600;   4;   0.0;   2.5;  921.90;   -4.0;   52.00;    0.4;   -8.9;-999;eor
       2601;19360213;-999;-999;-999;    5;   0.0;   1;    6.000;   2;   3.0;   4.0;  924.00;   -4.1;   89.00;   -0.2;   -6.4;-999;eor
       2601;19360214;-999;-999;-999;    5;   0.0;   0;    8.600;   0;   0.7;   4.0;  919.00;   -2.6;   79.00;    2.5;   -5.8;-999;eor
       2601;19360215;-999;-999;-999;    5;   2.2;   1;    2.100;   0;   6.0;   4.7;  912.60;   -1.3;   83.00;    1.3;   -5.0;-999;eor
       2601;19360216;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.0;   6.7;  908.70;    1.6;   97.00;    2.4;   -1.0;-999;eor
       2601;19360217;-999;-999;-999;    5;   0.4;   1;    1.200;   0;   4.7;   7.5;  909.10;    3.4;   94.00;    6.3;    0.9;-999;eor
       2601;19360218;-999;-999;-999;    5;  14.2;   1;    0.000;   0;   8.0;   7.5;  909.40;    4.1;   92.00;    4.7;    1.3;-999;eor
       2601;19360219;-999;-999;-999;    5;   5.4;   1;    0.200;   0;   8.0;   8.4;  909.60;    4.5;  100.00;    6.2;    3.5;-999;eor
       2601;19360220;-999;-999;-999;    5;   0.0;   1;    0.600;   0;   5.3;   6.1;  917.90;    1.0;   93.00;    4.3;   -0.4;-999;eor
       2601;19360221;-999;-999;-999;    5;   0.0;   0;    7.900;   0;   3.0;   5.7;  918.30;    2.1;   81.00;    4.5;   -1.0;-999;eor
       2601;19360222;-999;-999;-999;    5;   4.9;   1;    7.400;   0;   6.3;   7.1;  911.00;    4.0;   85.00;    7.6;    0.8;-999;eor
       2601;19360223;-999;-999;-999;    5;   6.2;   8;    1.800;   0;   7.7;   7.3;  907.00;    3.2;   93.00;    6.3;    2.1;-999;eor
       2601;19360224;-999;-999;-999;    5;   0.0;   1;    1.300;   1;   5.0;   5.2;  909.90;   -1.5;   94.00;    2.1;   -1.9;-999;eor
       2601;19360225;-999;-999;-999;    5;   0.2;   1;    0.000;   1;   8.0;   4.9;  915.50;   -2.5;   98.00;   -0.7;   -3.6;-999;eor
       2601;19360226;-999;-999;-999;    5;   1.0;   7;    0.000;   1;   8.0;   4.5;  918.60;   -4.0;   98.00;   -2.0;   -5.2;-999;eor
       2601;19360227;-999;-999;-999;    5;   0.0;   1;    0.700;   2;   6.7;   4.9;  911.00;   -1.4;   91.00;    0.3;   -5.1;-999;eor
       2601;19360228;-999;-999;-999;    5;   4.2;   7;    0.000;   2;   8.0;   5.3;  895.80;   -1.2;   92.00;    0.5;   -1.9;-999;eor
       2601;19360229;-999;-999;-999;    5;   2.3;   7;    5.100;   6;   7.3;   5.1;  895.60;   -2.0;   97.00;    1.0;   -4.0;-999;eor
       2601;19360301;-999;-999;-999;    5;   2.3;   7;    5.600;   8;   5.3;   5.2;  899.90;   -0.8;   90.00;    3.0;   -3.3;-999;eor
       2601;19360302;-999;-999;-999;    5;   0.8;   7;    0.100;   6;   7.3;   5.6;  907.20;   -1.0;   99.00;   -0.2;   -2.0;-999;eor
       2601;19360303;-999;-999;-999;    5;   0.0;   1;    0.000;   6;   7.3;   6.1;  914.30;    0.9;   96.00;    1.6;   -1.5;-999;eor
       2601;19360304;-999;-999;-999;    5;   0.0;   0;    1.700;   0;   6.7;   6.4;  915.90;    4.7;   75.00;    8.1;    1.5;-999;eor
       2601;19360305;-999;-999;-999;    5;   1.4;   7;    0.000;   0;   8.0;   6.3;  916.20;    0.1;  100.00;    4.5;   -0.8;-999;eor
       2601;19360306;-999;-999;-999;    5;   0.0;   1;    1.300;   1;   7.3;   5.5;  916.40;   -0.3;   91.00;    2.8;   -1.7;-999;eor
       2601;19360307;-999;-999;-999;    5;   0.0;   1;    2.200;   0;   7.7;   5.6;  921.50;   -0.9;   97.00;    1.8;   -1.8;-999;eor
       2601;19360308;-999;-999;-999;    5;   3.4;   1;    2.600;   0;   6.0;   5.6;  922.00;    0.3;   91.00;    2.8;   -2.6;-999;eor
       2601;19360309;-999;-999;-999;    5;   1.6;   1;    4.000;   0;   5.3;   6.9;  920.60;    5.6;   78.00;    8.4;    0.9;-999;eor
       2601;19360310;-999;-999;-999;    5;   0.0;   0;    7.100;   0;   5.0;   7.9;  919.60;    7.5;   77.00;   10.3;    3.5;-999;eor
       2601;19360311;-999;-999;-999;    5;   0.0;   0;    7.700;   0;   3.3;   6.8;  915.00;    7.4;   64.00;   12.4;    4.9;-999;eor
       2601;19360312;-999;-999;-999;    5;   0.0;   0;    5.100;   0;   3.3;   4.7;  914.70;   -3.5;   94.00;    4.9;   -4.8;-999;eor
       2601;19360313;-999;-999;-999;    5;   0.0;   0;    2.000;   0;   5.3;   4.1;  918.60;   -4.3;   94.00;   -2.8;   -5.7;-999;eor
       2601;19360314;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   4.8;  923.80;   -3.4;   99.00;   -0.8;   -5.3;-999;eor
       2601;19360315;-999;-999;-999;    5;   2.5;   7;    0.000;   0;   8.0;   4.5;  924.00;   -4.1;   99.00;   -3.2;   -5.0;-999;eor
       2601;19360316;-999;-999;-999;    5;   0.6;   7;    1.200;   2;   6.0;   4.9;  923.10;   -2.6;   97.00;   -0.9;   -4.3;-999;eor
       2601;19360317;-999;-999;-999;    5;   0.0;   0;    5.400;   2;   3.3;   4.4;  928.80;   -0.4;   75.00;    3.2;   -5.1;-999;eor
       2601;19360318;-999;-999;-999;    5;   0.0;   0;    9.900;   0;   0.0;   4.0;  928.20;    1.4;   59.00;    4.4;   -2.8;-999;eor
       2601;19360319;-999;-999;-999;    5;   0.0;   0;   10.400;   0;   0.0;   5.3;  925.40;    5.9;   57.00;    9.4;   -0.3;-999;eor
       2601;19360320;-999;-999;-999;    5;   0.0;   0;   10.600;   0;   0.3;   5.3;  925.20;    8.6;   48.00;   12.0;    4.8;-999;eor
       2601;19360321;-999;-999;-999;    5;   0.0;   0;   10.400;   0;   0.3;   6.0;  924.30;    9.4;   50.00;   12.6;    6.3;-999;eor
       2601;19360322;-999;-999;-999;    5;   0.0;   0;   10.300;   0;   2.7;   5.6;  917.60;   10.4;   43.00;   14.0;    7.8;-999;eor
       2601;19360323;-999;-999;-999;    5;   0.4;   1;    6.800;   0;   4.3;   6.8;  913.60;    9.4;   58.00;   14.7;    4.8;-999;eor
       2601;19360324;-999;-999;-999;    5;   0.8;   1;    0.000;   0;   5.7;   8.3;  917.00;    4.2;   99.00;    9.9;    3.6;-999;eor
       2601;19360325;-999;-999;-999;    5;   0.0;   0;    4.900;   0;   3.3;   8.0;  916.80;    8.0;   75.00;   12.5;    3.3;-999;eor
       2601;19360326;-999;-999;-999;    5;   5.1;   1;    5.500;   0;   5.3;   8.4;  912.70;    8.1;   79.00;   12.2;    3.9;-999;eor
       2601;19360327;-999;-999;-999;    5;   2.6;   1;    0.000;   0;   8.0;   8.9;  917.90;    5.8;   98.00;    8.0;    5.1;-999;eor
       2601;19360328;-999;-999;-999;    5;   0.0;   0;    6.000;   0;   5.0;   8.7;  922.30;    6.9;   88.00;   12.2;    4.0;-999;eor
       2601;19360329;-999;-999;-999;    5;   4.2;   1;    3.100;   0;   7.7;   9.6;  921.40;    8.4;   87.00;   11.7;    5.5;-999;eor
       2601;19360330;-999;-999;-999;    5;   2.0;   1;    3.100;   0;   7.0;   9.9;  920.60;    8.4;   88.00;   12.5;    7.0;-999;eor
       2601;19360331;-999;-999;-999;    5;   0.5;   1;    3.900;   0;   5.3;  10.3;  922.20;    8.5;   91.00;   12.0;    6.3;-999;eor
       2601;19360401;-999;-999;-999;    5;   4.3;   1;    0.000;   0;   8.0;  10.7;  921.00;    8.2;   98.00;    9.7;    6.4;-999;eor
       2601;19360402;-999;-999;-999;    5;  11.0;   1;    0.000;   0;   8.0;   9.7;  920.70;    6.6;  100.00;    9.1;    6.3;-999;eor
       2601;19360403;-999;-999;-999;    5;   2.7;   1;    0.200;   0;   8.0;   8.0;  922.40;    5.0;   93.00;    6.6;    3.8;-999;eor
       2601;19360404;-999;-999;-999;    5;  20.2;   1;    0.000;   0;   8.0;   7.2;  917.20;    1.6;  100.00;    5.4;    0.2;-999;eor
       2601;19360405;-999;-999;-999;    5;   0.0;   0;    7.300;   0;   4.3;   5.5;  922.80;    1.7;   80.00;    5.3;   -1.8;-999;eor
       2601;19360406;-999;-999;-999;    5;   0.0;   0;    6.700;   0;   3.0;   5.6;  921.50;    2.0;   77.00;    8.6;   -1.0;-999;eor
       2601;19360407;-999;-999;-999;    5;   0.0;   1;    3.600;   0;   5.7;   5.1;  913.90;   -0.8;   87.00;    3.1;   -5.2;-999;eor
       2601;19360408;-999;-999;-999;    5;   0.0;   0;   11.600;   0;   0.7;   5.2;  919.90;    2.8;   70.00;    6.6;   -2.6;-999;eor
       2601;19360409;-999;-999;-999;    5;   0.0;   0;   11.600;   0;   0.0;   5.6;  922.70;    4.4;   66.00;    9.1;    0.5;-999;eor
       2601;19360410;-999;-999;-999;    5;   0.0;   0;    9.900;   0;   2.0;   6.1;  919.20;    4.8;   69.00;    9.8;    1.7;-999;eor
       2601;19360411;-999;-999;-999;    5;   0.9;   7;    4.300;   0;   3.3;   4.8;  910.80;   -1.5;   84.00;    3.1;   -3.7;-999;eor
       2601;19360412;-999;-999;-999;    5;   0.5;   7;    1.300;   0;   5.0;   4.5;  909.50;   -2.6;   87.00;    1.6;   -3.7;-999;eor
       2601;19360413;-999;-999;-999;    5;   0.0;   1;    5.800;   0;   3.3;   4.5;  911.80;    0.4;   74.00;    4.0;   -4.7;-999;eor
       2601;19360414;-999;-999;-999;    5;   0.8;   8;    2.700;   0;   6.3;   6.0;  908.80;    2.3;   83.00;    5.1;   -0.7;-999;eor
       2601;19360415;-999;-999;-999;    5;   5.0;   1;    1.300;   0;   5.7;   8.4;  906.40;    8.4;   80.00;   11.1;    0.7;-999;eor
       2601;19360416;-999;-999;-999;    5;   6.2;   8;    8.100;   0;   6.7;   7.9;  903.50;    6.2;   83.00;   11.9;    3.4;-999;eor
       2601;19360417;-999;-999;-999;    5;  39.4;   7;    0.000;   1;   8.0;   5.5;  898.30;   -1.6;   99.00;    4.7;   -2.7;-999;eor
       2601;19360418;-999;-999;-999;    5;  16.7;   7;    0.000;  48;   8.0;   5.2;  909.10;   -2.1;   98.00;   -1.5;   -3.3;-999;eor
       2601;19360419;-999;-999;-999;    5;   4.1;   7;    6.000;  55;   3.7;   5.9;  917.80;   -0.2;   97.00;    3.3;   -3.9;-999;eor
       2601;19360420;-999;-999;-999;    5;   2.7;   1;    7.600;  35;   5.3;   4.9;  916.00;    3.0;   65.00;    4.8;   -3.2;-999;eor
       2601;19360421;-999;-999;-999;    5;   8.2;   8;    6.700;  20;   6.3;   4.7;  909.20;    0.4;   75.00;    4.3;   -1.5;-999;eor
       2601;19360422;-999;-999;-999;    5;   1.2;   8;    0.400;  16;   7.7;   6.9;  903.20;    1.2;   98.00;    5.7;   -1.7;-999;eor
       2601;19360423;-999;-999;-999;    5;   3.0;   7;    2.600;  17;   6.0;   5.1;  919.80;   -1.8;   96.00;    0.2;   -4.6;-999;eor
       2601;19360424;-999;-999;-999;    5;   0.3;   8;    2.400;  16;   7.7;   5.6;  923.20;    1.1;   84.00;    2.9;   -1.6;-999;eor
       2601;19360425;-999;-999;-999;    5;   1.9;   1;    0.700;   0;   8.0;   8.1;  928.80;    4.3;  100.00;    7.3;    0.6;-999;eor
       2601;19360426;-999;-999;-999;    5;   0.0;   0;    5.700;   0;   7.0;   9.6;  924.80;    9.3;   84.00;   12.8;    4.8;-999;eor
       2601;19360427;-999;-999;-999;    5;   2.9;   1;    0.000;   0;   8.0;   8.4;  923.80;    4.2;  100.00;    9.4;    3.4;-999;eor
       2601;19360428;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   8.7;  926.70;    4.8;  100.00;    5.9;    2.8;-999;eor
       2601;19360429;-999;-999;-999;    5;   0.0;   0;    1.800;   0;   5.7;   8.5;  926.30;    4.5;   99.00;    7.5;    3.6;-999;eor
       2601;19360430;-999;-999;-999;    5;   0.0;   0;   12.800;   0;   2.0;   6.0;  925.50;    4.6;   70.00;    9.3;    1.7;-999;eor
       2601;19360501;-999;-999;-999;    5;   0.0;   0;    2.700;   0;   7.0;   7.6;  927.50;    4.7;   89.00;    8.2;    1.3;-999;eor
       2601;19360502;-999;-999;-999;    5;   3.6;   1;    0.500;   0;   7.7;   7.7;  928.80;    5.6;   83.00;    9.1;    3.5;-999;eor
       2601;19360503;-999;-999;-999;    5;   0.6;   1;    1.200;   0;   7.3;   8.8;  927.90;    8.5;   81.00;   11.8;    4.3;-999;eor
       2601;19360504;-999;-999;-999;    5;   0.0;   0;    6.100;   0;   4.7;  10.0;  922.30;    8.8;   90.00;   13.1;    5.6;-999;eor
       2601;19360505;-999;-999;-999;    5;   0.0;   0;   12.500;   0;   2.0;  10.4;  918.60;   12.6;   72.00;   17.2;    7.3;-999;eor
       2601;19360506;-999;-999;-999;    5;   0.0;   1;    9.800;   0;   2.7;  10.1;  917.90;   14.0;   62.00;   19.5;   11.5;-999;eor
       2601;19360507;-999;-999;-999;    5;   0.0;   1;    9.600;   0;   4.7;  11.9;  917.20;   13.8;   74.00;   18.2;   10.5;-999;eor
       2601;19360508;-999;-999;-999;    5;   0.0;   0;    0.700;   0;   7.7;  11.7;  917.60;   12.3;   83.00;   14.9;    9.2;-999;eor
       2601;19360509;-999;-999;-999;    5;   0.0;   0;    6.500;   0;   2.7;  10.8;  918.80;   14.1;   65.00;   18.8;   10.1;-999;eor
       2601;19360510;-999;-999;-999;    5;   6.4;   1;    3.100;   0;   6.7;  11.5;  919.80;   12.2;   77.00;   17.1;    9.2;-999;eor
       2601;19360511;-999;-999;-999;    5;   0.0;   0;    0.500;   0;   8.0;   9.6;  922.40;    8.3;   87.00;   11.4;    6.5;-999;eor
       2601;19360512;-999;-999;-999;    5;   0.0;   1;    0.600;   0;   7.3;  10.1;  922.00;    8.6;   89.00;   11.9;    6.5;-999;eor
       2601;19360513;-999;-999;-999;    5;   0.0;   1;    3.600;   0;   5.0;  10.0;  924.40;    8.2;   90.00;   12.3;    6.2;-999;eor
       2601;19360514;-999;-999;-999;    5;   0.0;   0;    8.100;   0;   4.3;   8.9;  927.20;   11.2;   67.00;   16.1;    5.9;-999;eor
       2601;19360515;-999;-999;-999;    5;   0.0;   0;   11.400;   0;   1.0;   9.3;  925.40;   11.8;   67.00;   16.2;    8.3;-999;eor
       2601;19360516;-999;-999;-999;    5;   0.0;   0;   12.700;   0;   1.7;   9.5;  923.60;   11.1;   72.00;   16.3;    6.3;-999;eor
       2601;19360517;-999;-999;-999;    5;   0.0;   0;   13.400;   0;   2.3;   9.6;  923.80;   11.9;   68.00;   16.9;    6.6;-999;eor
       2601;19360518;-999;-999;-999;    5;   8.8;   1;    8.600;   0;   4.0;  10.5;  925.50;   10.0;   83.00;   15.6;    7.9;-999;eor
       2601;19360519;-999;-999;-999;    5;   0.2;   1;    7.300;   0;   4.7;  10.5;  923.40;   10.9;   81.00;   15.2;    7.9;-999;eor
       2601;19360520;-999;-999;-999;    5;   0.7;   1;   10.100;   0;   4.3;   8.7;  917.80;   12.2;   60.00;   16.4;    8.2;-999;eor
       2601;19360521;-999;-999;-999;    5;   0.0;   1;    4.800;   0;   6.7;   6.1;  913.50;    2.6;   85.00;   11.2;    0.5;-999;eor
       2601;19360522;-999;-999;-999;    5;   0.1;   1;    0.400;   0;   8.0;   7.9;  915.10;    4.2;   96.00;    6.4;    1.5;-999;eor
       2601;19360523;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.7;   7.9;  915.50;    5.2;   88.00;    8.0;    2.9;-999;eor
       2601;19360524;-999;-999;-999;    5;   0.1;   1;    0.700;   0;   4.7;   8.7;  918.70;    7.4;   85.00;   11.0;    3.0;-999;eor
       2601;19360525;-999;-999;-999;    5;   0.0;   0;   10.400;   0;   2.3;   9.3;  923.80;   13.0;   61.00;   17.5;    6.9;-999;eor
       2601;19360526;-999;-999;-999;    5;   0.0;   0;   12.900;   0;   1.0;   9.2;  924.60;   15.1;   55.00;   18.9;    9.5;-999;eor
       2601;19360527;-999;-999;-999;    5;   0.0;   0;   11.900;   0;   2.0;  10.7;  920.30;   14.4;   63.00;   20.0;   11.1;-999;eor
       2601;19360528;-999;-999;-999;    5;   0.0;   0;    7.800;   0;   3.3;   7.2;  920.60;    5.2;   80.00;   11.1;    2.9;-999;eor
       2601;19360529;-999;-999;-999;    5;   0.0;   0;   12.100;   0;   3.0;   7.3;  918.30;    8.2;   66.00;   14.0;    2.1;-999;eor
       2601;19360530;-999;-999;-999;    5;   0.3;   1;    5.900;   0;   5.7;   8.3;  913.20;    9.8;   69.00;   14.5;    3.4;-999;eor
       2601;19360531;-999;-999;-999;    5;   0.0;   0;    5.200;   0;   7.0;   7.6;  915.20;    5.7;   81.00;   13.5;    3.1;-999;eor
       2601;19360601;-999;-999;-999;    5;   0.0;   1;    3.200;   0;   5.3;   5.9;  923.10;    5.4;   68.00;   10.7;    1.5;-999;eor
       2601;19360602;-999;-999;-999;    5;   0.0;   0;    9.600;   0;   3.3;   6.7;  924.00;    8.8;   59.00;   12.6;    3.4;-999;eor
       2601;19360603;-999;-999;-999;    5;   3.5;   1;    1.600;   0;   7.3;   9.1;  919.20;    8.2;   84.00;   10.9;    6.3;-999;eor
       2601;19360604;-999;-999;-999;    5;  19.3;   1;    0.000;   0;   8.0;  10.1;  911.10;    6.9;  100.00;    9.6;    5.9;-999;eor
       2601;19360605;-999;-999;-999;    5;  17.6;   1;    0.000;   0;   8.0;   9.1;  913.60;    5.6;  100.00;    6.6;    4.9;-999;eor
       2601;19360606;-999;-999;-999;    5;  19.1;   1;    0.200;   0;   7.3;  10.0;  917.20;    7.5;   98.00;   11.4;    4.9;-999;eor
       2601;19360607;-999;-999;-999;    5;  13.2;   1;    0.000;   0;   8.0;   9.2;  921.10;    6.4;   95.00;    7.4;    4.5;-999;eor
       2601;19360608;-999;-999;-999;    5;   0.2;   1;    5.200;   0;   7.3;   9.1;  925.20;    7.1;   91.00;   11.4;    4.6;-999;eor
       2601;19360609;-999;-999;-999;    5;   0.0;   0;    1.100;   0;   7.3;   8.3;  923.60;    7.8;   79.00;   11.8;    4.7;-999;eor
       2601;19360610;-999;-999;-999;    5;   1.0;   1;    0.700;   0;   7.7;  10.9;  922.40;   10.1;   88.00;   13.4;    6.2;-999;eor
       2601;19360611;-999;-999;-999;    5;   4.7;   1;    0.200;   0;   7.0;  11.6;  921.00;    8.8;   99.00;   11.8;    7.6;-999;eor
       2601;19360612;-999;-999;-999;    5;   0.0;   0;    8.300;   0;   5.3;   9.2;  923.60;   11.3;   76.00;   15.2;    6.1;-999;eor
       2601;19360613;-999;-999;-999;    5;   7.0;   1;   12.800;   0;   4.0;  11.9;  926.30;   15.7;   67.00;   19.8;   10.2;-999;eor
       2601;19360614;-999;-999;-999;    5;   3.3;   1;    4.700;   0;   7.0;  14.0;  924.80;   13.4;   85.00;   18.7;    9.9;-999;eor
       2601;19360615;-999;-999;-999;    5;   0.0;   0;    7.100;   0;   3.0;  10.8;  925.00;   12.7;   75.00;   17.0;    7.3;-999;eor
       2601;19360616;-999;-999;-999;    5;   0.0;   0;   14.800;   0;   1.7;   9.6;  929.20;   13.7;   62.00;   17.8;    6.1;-999;eor
       2601;19360617;-999;-999;-999;    5;   0.0;   0;   14.700;   0;   1.3;  12.0;  930.70;   19.2;   54.00;   23.0;   13.3;-999;eor
       2601;19360618;-999;-999;-999;    5;   0.0;   0;   13.100;   0;   1.0;  12.0;  931.80;   21.5;   46.00;   25.6;   17.8;-999;eor
       2601;19360619;-999;-999;-999;    5;   0.0;   0;   14.300;   0;   1.0;  12.8;  928.70;   20.8;   51.00;   25.2;   17.7;-999;eor
       2601;19360620;-999;-999;-999;    5;   0.0;   0;   14.800;   0;   1.3;  11.3;  924.60;   20.8;   47.00;   25.0;   16.7;-999;eor
       2601;19360621;-999;-999;-999;    5;   0.0;   1;   12.500;   0;   3.0;  14.0;  925.00;   21.1;   56.00;   25.3;   16.8;-999;eor
       2601;19360622;-999;-999;-999;    5;   0.4;   1;    0.200;   0;   6.3;  16.0;  926.40;   16.4;   83.00;   20.6;   14.5;-999;eor
       2601;19360623;-999;-999;-999;    5;   8.1;   1;    4.800;   0;   6.0;  14.4;  928.60;   17.0;   73.00;   21.4;   13.5;-999;eor
       2601;19360624;-999;-999;-999;    5;   0.5;   1;    4.600;   0;   5.3;  13.3;  927.50;   16.4;   70.00;   20.4;   13.6;-999;eor
       2601;19360625;-999;-999;-999;    5;   0.5;   1;   11.100;   0;   4.0;  11.9;  927.20;   15.4;   66.00;   20.2;   13.0;-999;eor
